Department,PrjInvId,Project Id,Person,NetId,Role,Start,End,Cost,Type,Title
,75097-10524,75097,"VILHUBER, LARS",LV39,PI,2014,2017,462929,GRANT,RCN: COORDINATION OF THE NSF-CENSUS RESEARCH NETWORK (NCRN)
,75098-2689,75098,"KNUTH, BARBARA A",BAK3,PI,2014,2017,129300,GRANT,THE CIRTL NETWORK: 22 RESEARCH UNIVERSITIES PREPARING A NATIONAL FACULTY TO ADVANCE UNDERGRADUATE SUCCESS
,75098-14987,75098,"MCLINN, COLLEEN M",CMM252,KP,2014,2017,129300,GRANT,THE CIRTL NETWORK: 22 RESEARCH UNIVERSITIES PREPARING A NATIONAL FACULTY TO ADVANCE UNDERGRADUATE SUCCESS
,75132-9144,75132,"FUCHS, MARC",MF13,PI,2014,2015,45084,CONTRACT,FIXED PRICE AGREEMENT #3360: PRUNUS LEAF SAMPLES FOR PLUM POX VIRUS BY ELISA
,75134-9144,75134,"FUCHS, MARC",MF13,PI,2014,2015,42080,CONTRACT,FIXED PRICE AGREEMENT #3355: VIRUS TESTING OF STONE FRUIT SAMPLES BY ELISA
,75136-9144,75136,"FUCHS, MARC",MF13,PI,2014,2015,47340,CONTRACT,"FIXED PRICE AGREEMENT #3358: LABORATORY ANALYSIS QUARANTINE OF SIGNIFICANT DISEASE OF PEACH, PLUM AND NECTARINE TO ERADICATE DISEASE (PPV-AN INVASIVE SPECIES) FROM NIAGARA, ORLENAS AND WAYNE COUNTIES"
,75157-38229,75157,"KIM, DUK GYOO",DK626,FE,2014,2015,5000,GRANT,THE COIN STRATEGY AND CHARITABLE GIVING
,75157-2646,75157,"FRANK, ROBERT H",RHF3,PI,2014,2015,5000,GRANT,THE COIN STRATEGY AND CHARITABLE GIVING
,75180-41349,75180,"TEMPLIER, NICOLAS",NPT27,PI,2014,2016,77628,GRANT,ANALYSIS OF WHITTAKER PERIODS AND APPLICATIONS TO AUTOMORPHIC FORMS
,75215-40571,75215,"CLARKSON, MICHAEL R",MRC26,PI,2014,2017,225000,CONTRACT,TWC: TTP: OPTION: SMALL:OPEN-AUDIT VOTING SYSTEMS:PROTOCOL MODELS AND PROPERTIES
,75220-2434,75220,"VIANDS, DONALD R",DRV3,CO,2014,2016,58000,CONTRACT,REGIONAL BIOMASS FEEDSTOCK PARTNERSHIP: WILLOW BIOMASS CROP FEEDSTOCK DEVELOPMENT PLAN FOR THE NORTHEAST AND MIDWEST USA
,75220-21027,75220,"SMART, LAWRENCE B",LBS33,PI,2014,2016,58000,CONTRACT,REGIONAL BIOMASS FEEDSTOCK PARTNERSHIP: WILLOW BIOMASS CROP FEEDSTOCK DEVELOPMENT PLAN FOR THE NORTHEAST AND MIDWEST USA
,75255-2102,75255,"POWERS, JANE",JLP5,PI,2014,2015,21392,CONTRACT,HCBS WAIVER: SKILL BUILDING CURRICULUM TRAINING
,75258-5484,75258,"DAVIS, JAMES C. SEAMUS",JCD36,PI,2014,2019,1800000,GRANT,DAVIS - MOORE FOUNDATION AWARD
,75271-42789,75271,"MAYES, CHRISTOPHER EARL",CEM52,KP,2014,2015,44885,CONTRACT,LCLS II HALO COLLIMATION SYSTEM
,75271-12748,75271,"HOFFSTAETTER, GEORG",GH77,PI,2014,2015,44885,CONTRACT,LCLS II HALO COLLIMATION SYSTEM
,75289-10524,75289,"VILHUBER, LARS",LV39,PI,2014,2015,205933,CONTRACT,STATISTICAL AND SCIENTIFIC CONSULTING FOR THE LONGITUDINAL EMPLOYMENT OF HOUSEHOLD DYNAMICS (LEHD) PROGRAM
,75321-2983,75321,"APPLETON, JUDITH A",JAA2,PI,2014,2015,40000,CONTRACT,CORNELL PRISON EDUCATION PROGRAM: REMEDIAL EDUCATION FOR INCARCERATED INDIVIDUALS IN AUBURN & CAYUGA CF WHO ARE ELIGIBLE TO PARTICIPATE
,75321-37869,75321,"SCOTT, ROBERT",RS965,CO,2014,2015,40000,CONTRACT,CORNELL PRISON EDUCATION PROGRAM: REMEDIAL EDUCATION FOR INCARCERATED INDIVIDUALS IN AUBURN & CAYUGA CF WHO ARE ELIGIBLE TO PARTICIPATE
,75325-1786,75325,"OCHS, MARY A",MAO4,PI,2014,2015,8020,GRANT,COORDINATED COLLECTION DEVELOPMENT AID - COLLEGE OF AGRICULTURE AND LIFE SCIENCES
,75326-1786,75326,"OCHS, MARY A",MAO4,PI,2014,2015,5232,GRANT,COORDINATED COLLECTION DEVELOPMENT AID-COLLEGE OF HUMAN ECOLOGY
,75327-20147,75327,"COHEN, SUZANNE A",SAC29,PI,2014,2015,4918,GRANT,"COORDINATED COLLECTION DEVELOPMENT AID, NEW YORK SCHOOL OF INDUSTRIAL AND LABOR RELATIONS"
,75328-2854,75328,"HEYNS, ERLA",EPH8,PI,2014,2015,4391,GRANT,COORDINATED COLLECTION DEVELOPMENT AID-NY COLLEGE OF VETERINARY MEDICINE
,75350-1244,75350,"STOKOL, TRACY",TS23,KP,2014,2015,6909,GRANT,LAQUATWIN CALCIUM METER VALIDATION TRIAL
,75350-42709,75350,"MCART, JESSICA ANNE ALLERTON",JS448,PI,2014,2015,6909,GRANT,LAQUATWIN CALCIUM METER VALIDATION TRIAL
,75385-11344,75385,"BEAN, RACHEL E",REB55,PI,2014,2015,66300,CONTRACT,EUCLID SCIENCE TEAM UNDER JASON RHODES PROPOSAL ‰ÛÏCONSTRAINING DARK ENERGY AND MODIFIED GRAVITY WITH EUCLID.
,75441-9845,75441,"TIDBALL, KEITH G",KGT2,PI,2014,2015,36661,GRANT,NYS-RISE
,75442-4034,75442,"ABRUNA, HECTOR D",HDA1,PI,2014,2016,100000,GRANT,HIGH PERFORMANCE ANODE MATERIALS FOR LITHIUM LON BATTERIES
,75490-33187,75490,"BEHLING-KELLY, ERICA L",EB58,PI,2014,2015,2500,GRANT,LIPOPROTEIN MODULATION OF FIBRINOLYSIS IN THE DOG
,75490-42849,75490,"ASAKAWA, MIDORI",MA783,FE,2014,2015,2500,GRANT,LIPOPROTEIN MODULATION OF FIBRINOLYSIS IN THE DOG
,75498-2704,75498,"CURTIS, PAUL D",PDC1,PI,2014,2015,22723,CONTRACT,"DEER RESEARCH AND MANAGEMENT PLAN, VILLAGE OF CAYUGA HEIGHTS, NEW YORK"
,75501-17927,75501,"HUA, YING",YH294,PI,2014,2015,0,CONTRACT,"WILLIAM HIGGINS MASTERS THESIS THE INFLUENCES OF THE BUILT ENVIRONMENT ON SEDENTARY BEHAVIOR IN THE WORKPLACE"": LICENSE AGREEMENT"""
,75511-4020,75511,"KENNEY, ANNE R",ARK3,PI,2014,2015,18240,GRANT,COORDINATED COLLECTION DEVELOPMENT AID
,75555-12107,75555,"SCHAFFER, CHRIS",CS385,PI,2014,2015,212636,CONTRACT,ENHANCING THREE-PHOTON MICROSCOPY SYSTEM FOR DEEP IMAGING IN THE SPINAL CORD
,75568-2318,75568,"DUBOVI, EDWARD J",EJD5,PI,2014,2015,109428,CONTRACT,AVIAN INFLUENZA SURVEILLANCE TESTING (LPAI) FY 14-15
,75617-34530,75617,"DOMBROSKIE, JASON J",JJD278,PI,2014,2015,16100,CONTRACT,"INSECT IDENTIFICATIONS: ORCHARD COMMODITY, STONE FRUIT, AND TOMATO COMMODITY SURVEYS"
,75788-6924,75788,"BIHN, ELIZABETH",EAB38,PI,2014,2017,3882458,COOP,CONTINUATION OF THE PRODUCE SAFETY ALLIANCE
,75795-41029,75795,"XING, HUILI G",HGX2,PI,2014,2015,173118,GRANT,CAREER: GRAPHENE AND GRAPHENE NANORIBBON OPTOELECTRONIC PROPERTIES AND DEVICES
,75804-2238,75804,"SEEM, ROBERT C",RCS4,PI,2014,2019,12500,CONTRACT,LICENSE - UVMRP CLIMATOLOGICAL NETWORK SITE
,75877-42329,75877,"MOSES, JEFFREY A",JAM262,PI,2014,2016,232780,GRANT,"HIGH-ENERGY, MULTI-OCTAVE-SPANNING MID-IR SOURCES VIAADIABATIC DIFFERENCE FREQUENCY GENERATION"
,76309-3913,76309,"SCHULZE, WILLIAM D",WDS3,PI,2014,2015,23436,CONTRACT,EXPERIMENTS ON TAX EVASION AND NON-PAYMENT
,76351-3480,76351,"HEALEY, TIMOTHY J",TJH10,PI,2014,2015,0,GRANT,NONLINEAB PROBLEMS FOR THIN ELASTIC STRUCTURES
,76793-16107,76793,"WANG, YI",YW233,PI,2014,2015,94138,GRANT,CLINICAL SUMMER IMMERSION FOR BIOMEDICAL ENGINEERING PH.D. STUDENTS
,76851-2988,76851,"STEENHUIS, TAMMO S",TSS1,PI,2014,2018,160000,CONTRACT,DEVELOPMENT OF COMPUTER MODELS IN SUPPORT OF NYC DEP WATERSHED PROTECTION PROGRAM
,77010-2536,77010,"RASMUSSEN, KATHLEEN M",KMR5,PI,2014,2015,33394,GRANT,TRAINING NUTRICOACHES FOR DANONE-NUTRICIA EARLY LIFE NUTRITION
,77230-2307,77230,"CAMPBELL, MARK",MC288,PI,2014,2016,10000,GRANT,TEXT TO FOOD: EXPLORATION IN 3D FOOD PRINTING
,77523-28167,77523,"MASTER AGREEMENT, OSP",,PI,2014,2024,0,CONTRACT,SYNGENTA MASTER TESTING TRIAL AGREEMENT
,68280-2152,68280,"EVANS, GARY W",GWE1,PI,2015,18650,COOP,,"CONTINUING DEVELOPMENT OF THE ‰ÛÏWATER, CLIMATE CHANGE, AND ENVIRONMENTAL JUSTICE: A VULNERABILITY ASSESSMENT FRAMEWORK"",0327"""
,69764-3583,69764,"CHANG, YUNG-FU",YC42,CO,2015,2018,288968,CONTRACT,STRATEGIES TO MITIGATE THE RISKS ASSOCIATED WITH FOODBORNE PATHOGENS AND THEIR ADVERSE CONSEQUENCES FOR CITIZENS OF QATAR: FROM PRODUCTION TO CONSUMPTION
,69764-3950,69764,"MOHAMMED, HUSSNI O",HOM1,PI,2015,2018,288968,CONTRACT,STRATEGIES TO MITIGATE THE RISKS ASSOCIATED WITH FOODBORNE PATHOGENS AND THEIR ADVERSE CONSEQUENCES FOR CITIZENS OF QATAR: FROM PRODUCTION TO CONSUMPTION
,69764-18067,69764,"DUHAMEL, GERALD E.",GED36,CO,2015,2018,288968,CONTRACT,STRATEGIES TO MITIGATE THE RISKS ASSOCIATED WITH FOODBORNE PATHOGENS AND THEIR ADVERSE CONSEQUENCES FOR CITIZENS OF QATAR: FROM PRODUCTION TO CONSUMPTION
,71078-4504,71078,"MARTINEZ, JOSE",JFM37,PI,2015,2017,150000,GRANT,COLLABORATIVE IMAGE PROCESSING IN VEHICLE ENSEMBLES VIA PROBABILISTIC GRAPHICAL MODELS AND A SELF-OPTIMIZING SUPPORT SYSTEM
,71078-20667,71078,"CHEN, TSUHAN",TC345,CO,2015,2017,150000,GRANT,COLLABORATIVE IMAGE PROCESSING IN VEHICLE ENSEMBLES VIA PROBABILISTIC GRAPHICAL MODELS AND A SELF-OPTIMIZING SUPPORT SYSTEM
,71433-20167,71433,"MIYAZAKI, HIROKAZU",HM67,PI,2015,2015,40000,GRANT,KOREAN STUDIES DISTINGUISHED VISITING PROFESSORSHIP PROGRAM
,72206-1574,72206,"FARLEY, DONALD T",DTF2,CO,2015,2018,4049348,GRANT,SYSTEMS SCIENCE AT THE JICAMARCA RADIO OBSERVATORY 
,72206-2227,72206,"HYSELL, DAVID L",DLH37,PI,2015,2018,4049348,GRANT,SYSTEMS SCIENCE AT THE JICAMARCA RADIO OBSERVATORY 
,72217-22527,72217,"FRAZIER, PETER",PF98,PI,2015,2019,1000000,GRANT,A UNIFIED MATHEMATICAL AND ALGORITHMIC FRAMEWORK FOR MANAGING MULTIPLE INFORMATION SOURCES OF MULTI-PHYSICS SYSTEMS
,72381-3635,72381,"SPARKS, JED P",JPS66,CO,2015,2020,440913,GRANT,COLLABORATIVE RESEARCH EASM-3: DECADAL PREDICTION OF SUSTAINABLE AGRICULTURAL AND FOREST MANAGEMENT - EARTH SYSTEM PREDICTION DIFFERS FROM CLIMATE PREDICTION
,72381-4223,72381,"GOODALE, CHRISTINE L.",CLG33,PI,2015,2020,440913,GRANT,COLLABORATIVE RESEARCH EASM-3: DECADAL PREDICTION OF SUSTAINABLE AGRICULTURAL AND FOREST MANAGEMENT - EARTH SYSTEM PREDICTION DIFFERS FROM CLIMATE PREDICTION
,72503-11744,72503,"SCANLON, MICHAEL J.",MJS298,PI,2015,2018,258721,GRANT,COLLABORATIVE RESEARCH: LIGULE DEVELOPMENT IN THE PROXIMAL-DISTAL AXIS OF THE MAIZE LEAF
,72518-30947,72518,"JACKSON, STEVEN J",SJJ54,PI,2015,2017,298000,GRANT,"CHS: SMALL: COLLABORATIVE RESEARCH: REPAIR, MAINTENANCE AND SUSTAINABILITY: ENHANCING SUSTAINABILITY BY STRENGTHENING THE DESIGN/REPAIR NEXUS "
,72549-3877,72549,"WINKLER, DAVID W",DWW4,KP,2015,2019,490000,GRANT,"COLLABORATIVE RESEARCH: COPING WITH STRESS: INTEGRATING HORMONES, BEHAVIOR, GENE EXPRESSION, AND FITNESS"
,72549-39453,72549,"VITOUSEK-BEMIS, MAREN N",MNV6,PI,2015,2019,490000,GRANT,"COLLABORATIVE RESEARCH: COPING WITH STRESS: INTEGRATING HORMONES, BEHAVIOR, GENE EXPRESSION, AND FITNESS"
,72575-18090,72575,"KOENIG, WALTER D",WDK4,PI,2015,2018,120743,GRANT,COLLABORATIVE RESEARCH: EVOLUTION OF COOPERATIVE BEHAVIOR
,72578-1594,72578,"BASS, ANDREW H",AHB3,PI,2015,2020,850000,GRANT,IOS PRELIMINARY PROPOSAL: MOLECULAR-NEURAL BASIS FOR MOTOR PATTERNING OF VOCAL-ACOUSTIC SIGNALS
,72581-13528,72581,"GARCIA-GARCIA, MARIA J",MJG75,PI,2015,2018,832000,GRANT,MOLECULAR MECHANISMS EMPLOYED BY TRIM28 TO MAINTAIN EPIGENETIC INFORMATION THROUGH DIFFERENT STAGES OF EMBRYONIC DEVELOPMENT
,72635-6604,72635,"BUCKLEY, DANIEL H",DHB28,PI,2015,2018,749301,GRANT,PHYLOGENETIC NICHE CONSERVATION AS A DRIVER OF MICROBIAL DIVERSIFICATION AND BIOGEOGRAPHY
,72662-3868,72662,"CORDES, JAMES M",JMC33,PI,2015,2020,1972312,COOP,NSF PHYSICS FRONTIER CENTER PROGRAM: NORTH AMERICAN NANOHERTZ OBSERVATORY FOR GRAVITATIONAL WAVES
,72662-11344,72662,"BEAN, RACHEL E",REB55,CO,2015,2020,1972312,COOP,NSF PHYSICS FRONTIER CENTER PROGRAM: NORTH AMERICAN NANOHERTZ OBSERVATORY FOR GRAVITATIONAL WAVES
,72662-24787,72662,"CHATTERJEE, SHAMIBRATA",SC99,CO,2015,2020,1972312,COOP,NSF PHYSICS FRONTIER CENTER PROGRAM: NORTH AMERICAN NANOHERTZ OBSERVATORY FOR GRAVITATIONAL WAVES
,72790-2027,72790,"CASSANO, PATRICIA A",PAC6,PI,2015,2016,105848,CONTRACT,NUTRITIONAL GENOMICS OF PULMONARY FUNCTION
,72892-16467,72892,"QI, LING",LQ35,PI,2015,2018,1193500,GRANT,REGULATION OF IRE1A SIGNALING BY THE SEL1L-HRD1 ERAD COMPLEX
,72971-1970,72971,"GROHN, YRJO T",YTG1,PI,2015,2016,99954,GRANT,"DEVELOPING A HIGH SENSITIVITY, HIGH SPECIFICITY LAMENESS DETECTION SYSTEM FOR DAIRY CATTLE"
,73012-28127,73012,"FOSTER, JOHN NATE",JNF27,PI,2015,2016,986340,GRANT,CC*IIE: INTEGRATION: COSCIN: CORNELL OPEN SCIENCE NETWORK
,73012-19870,73012,"WEATHERSPOON, HAKIM",HW228,CO,2015,2016,986340,GRANT,CC*IIE: INTEGRATION: COSCIN: CORNELL OPEN SCIENCE NETWORK
,73012-13008,73012,"MEZEY, JASON G.",JGM45,CO,2015,2016,986340,GRANT,CC*IIE: INTEGRATION: COSCIN: CORNELL OPEN SCIENCE NETWORK
,73013-4284,73013,"WEISS, ROBERT S",RSW26,KP,2015,2020,2003513,GRANT,MECHANICAL REGULATION OF TUMOR ANGIOGENESIS
,73013-15749,73013,"NISHIMURA, NOZOMI",NN62,KP,2015,2020,2003513,GRANT,MECHANICAL REGULATION OF TUMOR ANGIOGENESIS
,73034-977,73034,"OBER, CHRISTOPHER K",CKO3,PI,2015,2017,110000,CONTRACT,SEQUENCE CONTROLLED POLYMERS USING SOLID SUPPORTED CHEMISTRY
,73045-26447,73045,"LANCASTER, KYLE",KML236,PI,2015,2017,110000,GRANT,CHEMICALLY TARGETED X-RAY SPECTROCOPIC STUDIES OF CHROMIUM CATALYZED ETHYLENE TRIMERIZATION REACTIONS
,73056-36749,73056,"OPHIR, ALEXANDER",AGO25,PI,2015,2019,1298737,GRANT,INFLUENCES OF PATERNAL AND MATERNAL CARE ON OFFSPRING SOCIAL COGNITION
,73070-1872,73070,"GINSPARG, PAUL",PHG5,PI,2015,2015,144000,GRANT,THEORETICAL INVESTIGATIONS
,73086-14287,73086,"HENNIG, RICHARD G",RGH27,PI,2015,2017,344696,GRANT,SI2-SSE: GENETIC ALGORITHM SOFTWARE PACKAGE FOR PREDICTION OF NOVEL TWO-DIMENSIONAL MATERIALS AND SURFACE RECONSTRUCTIONS
,73094-36131,73094,"SMITH, LAURA E",LES36,KP,2015,2016,418684,GRANT,MYCOTOXIN EXPOSURE IN PREGNANCY AND BIRTH OUTCOMES IN ZIMBABWE
,73094-2974,73094,"STOLTZFUS, REBECCA",RJS62,PI,2015,2016,418684,GRANT,MYCOTOXIN EXPOSURE IN PREGNANCY AND BIRTH OUTCOMES IN ZIMBABWE
,73215-3992,73215,"LINN, CHARLES E",CEL1,PI,2015,2018,22079,GRANT,RAPID DIAGNOSTICS FOR CRYPTIC INSECT PESTS: AN INTEGRATIVE TEST CASE USING THE APPLE MAGGOT FLY
,73216-20168,73216,"WARNER, DING XIANG",DXW2,PI,2015,2015,10036,GRANT,THE CULTURE OF LITERARY COMPETENCE AND THE TANG BUREAUCRACY
,73274-19747,73274,"BAUERLE, TARYN L",TLB33,CO,2015,2016,496178,GRANT,A MICROFLUIDIC WATER POTENTIAL MICRO-SENSOR FOR MONITORING WATER STRESS IN CROPS AND SOILS
,73274-3731,73274,"LAKSO, ALAN N",ANL2,CO,2015,2016,496178,GRANT,A MICROFLUIDIC WATER POTENTIAL MICRO-SENSOR FOR MONITORING WATER STRESS IN CROPS AND SOILS
,73274-3462,73274,"VAN ES, HAROLD",HMV1,CO,2015,2016,496178,GRANT,A MICROFLUIDIC WATER POTENTIAL MICRO-SENSOR FOR MONITORING WATER STRESS IN CROPS AND SOILS
,73290-2054,73290,"RUSSELL, DAVID G",DGR8,PI,2015,2016,75532,GRANT,DRUG PERMEATION AND ACTIVITY IN MYCOBACTERIUM TUBERCULOSIS INFECTED MACROPHAGES: THE PHARMOCOKINETICS OF ANTI-TUBERCULOSIS AGENTS
,73306-2423,73306,"NELSON, REBECCA",RJN7,PI,2015,2018,83835,GRANT,ANALYSIS OF THE MECHANISM AND UTILITY OF INCREASED PATHOGEN RESISTANCE IN MAIZE PAN1 MUTANTS
,73329-13647,73329,"KLEINBERG, ROBERT D",RDK2,PI,2015,2018,1090431,GRANT,A FRAMEWORK FOR PROGRAMMABLE NETWORK MANAGEMENT
,73329-28127,73329,"FOSTER, JOHN NATE",JNF27,CO,2015,2018,1090431,GRANT,A FRAMEWORK FOR PROGRAMMABLE NETWORK MANAGEMENT
,73378-16608,73378,"ALLRED, SHORNA BROUSSARD",SRB237,PI,2015,2019,40646,GRANT,UNDERSTANDING AND INFORMING FAMILY FOREST OWNER DECISIONS OF LAND TRANSFER TO ENHANCE THE VIABILITY AND COMPETITIVENESS OF OUR FORESTED LANDSCAPES
,73421-40490,73421,"KAIN, WENDY C.",WCK2,KP,2015,2018,59431,CONTRACT,MODIFYING INSECT MIDGUT RESPONSES TO PATHOGEN ATTACK
,73421-1307,73421,"WANG, PING",PW15,PI,2015,2018,59431,CONTRACT,MODIFYING INSECT MIDGUT RESPONSES TO PATHOGEN ATTACK
,73423-26987,73423,"MOEBIUS-CLUNE, BIANCA NADINE",BNM5,KP,2015,2017,149975,CONTRACT,ADAPT-N AND SOIL HEALTH TOOLS FOR PRECISION MANAGEMENT IN CORN PRODUCTION
,73423-3462,73423,"VAN ES, HAROLD",HMV1,PI,2015,2017,149975,CONTRACT,ADAPT-N AND SOIL HEALTH TOOLS FOR PRECISION MANAGEMENT IN CORN PRODUCTION
,73423-34389,73423,"MOEBIUS-CLUNE, DANIEL J",DJC74,KP,2015,2017,149975,CONTRACT,ADAPT-N AND SOIL HEALTH TOOLS FOR PRECISION MANAGEMENT IN CORN PRODUCTION
,73423-34390,73423,"SCHINDELBECK, ROBERT R",RRS3,KP,2015,2017,149975,CONTRACT,ADAPT-N AND SOIL HEALTH TOOLS FOR PRECISION MANAGEMENT IN CORN PRODUCTION
,73423-32408,73423,"RYAN, MATTHEW R",MRR232,KP,2015,2017,149975,CONTRACT,ADAPT-N AND SOIL HEALTH TOOLS FOR PRECISION MANAGEMENT IN CORN PRODUCTION
,73426-3190,73426,"CHERNEY, JEROME H",JHC5,CO,2015,2017,82388,CONTRACT,ALFALFA-GRASS MANAGEMENT TO MAXIMIZE MILK PRODUCTION FROM DAIRY CATTLE
,73426-2813,73426,"CHERNEY, DEBBIE J",DJC6,PI,2015,2017,82388,CONTRACT,ALFALFA-GRASS MANAGEMENT TO MAXIMIZE MILK PRODUCTION FROM DAIRY CATTLE
,73435-38629,73435,"MINNER, JENNIFER",JM2359,CO,2015,2016,499374,GRANT,STRENGTHENING RURAL-URBAN LINKAGES TO SUPPORT RURAL ECONOMIC DEVELOPMENT: THE CASE OF RE-LOCALIZED FOOD SYSTEMS
,73435-13487,73435,"SCHMIT, TODD M",TMS1,PI,2015,2016,499374,GRANT,STRENGTHENING RURAL-URBAN LINKAGES TO SUPPORT RURAL ECONOMIC DEVELOPMENT: THE CASE OF RE-LOCALIZED FOOD SYSTEMS
,73435-3914,73435,"KAY, DAVID L",DLK2,CO,2015,2016,499374,GRANT,STRENGTHENING RURAL-URBAN LINKAGES TO SUPPORT RURAL ECONOMIC DEVELOPMENT: THE CASE OF RE-LOCALIZED FOOD SYSTEMS
,73442-21110,73442,"DOUGLAS, ANGELA",AES326,PI,2015,2018,480000,GRANT,IDENTIFICATION OF MOLECULAR TARGETS TO DISRUPT THE BACTERIAL SYMBIOSIS IN APHID PESTS
,73451-23468,73451,"KURPIOS, NATASZA",NK378,PI,2015,2018,400000,CONTRACT,RIGHT-SIDED HYALURONAN PROVIDES A MECHANISM FOR ASYMMETRIC L-R GUT ROTATION
,73457-17207,73457,"MATTSON, NEIL S",NSM47,PI,2015,2016,132858,CONTRACT,EFFECTIVE APHID MANAGEMENT IN GREENHOUSE CROPS BY OPTIMIZING BIOLOGICAL CONTROL AND NUTRIENT INPUTS
,73457-3887,73457,"SANDERSON, JOHN P",JPS3,CO,2015,2016,132858,CONTRACT,EFFECTIVE APHID MANAGEMENT IN GREENHOUSE CROPS BY OPTIMIZING BIOLOGICAL CONTROL AND NUTRIENT INPUTS
,73457-13927,73457,"LAMB, ELIZABETH M",EML38,CO,2015,2016,132858,CONTRACT,EFFECTIVE APHID MANAGEMENT IN GREENHOUSE CROPS BY OPTIMIZING BIOLOGICAL CONTROL AND NUTRIENT INPUTS
,73457-13970,73457,"ESHENAUR, BRIAN C",BCE1,CO,2015,2016,132858,CONTRACT,EFFECTIVE APHID MANAGEMENT IN GREENHOUSE CROPS BY OPTIMIZING BIOLOGICAL CONTROL AND NUTRIENT INPUTS
,73463-22747,73463,"WALTER-PETERSON, HANS C.",HCW5,KP,2015,2017,112547,CONTRACT,TESTING A PROMISING NEW CANOPY MANAGEMENT TECHNIQUE TO REDUCE MANAGEMENT COSTS IN VINEYARDS
,73463-16627,73463,"VANDEN HEUVEL, JUSTINE E",JEV32,PI,2015,2017,112547,CONTRACT,TESTING A PROMISING NEW CANOPY MANAGEMENT TECHNIQUE TO REDUCE MANAGEMENT COSTS IN VINEYARDS
,73464-3621,73464,"SHIELDS, ELSON J",ES28,KP,2015,2017,70000,CONTRACT,IMPROVING WHITE GRUB CONTROL IN SOD THROUGH ESTABLISHMENT OF PERSISTENT ENTOMOPATHOGENIC NEMATODES
,73464-38869,73464,"WICKINGS, KYLE G",KGW37,PI,2015,2017,70000,CONTRACT,IMPROVING WHITE GRUB CONTROL IN SOD THROUGH ESTABLISHMENT OF PERSISTENT ENTOMOPATHOGENIC NEMATODES
,73468-3668,73468,"WISE, KENNETH L.",KLW24,PI,2015,2015,24970,CONTRACT,"PRODUCTION, PESTS, PROFITABILITY - NEIGHBORHOOD ON-FARM EDUCATION FOR FIELD CORN AND ALFALFA"
,73468-2337,73468,"STANYARD, MICHAEL J",MJS88,CO,2015,2015,24970,CONTRACT,"PRODUCTION, PESTS, PROFITABILITY - NEIGHBORHOOD ON-FARM EDUCATION FOR FIELD CORN AND ALFALFA"
,73490-3917,73490,"WILLIAMSON, CHARLES H",CW26,PI,2015,2018,454040,GRANT,FLUID-STRUCTURE INTERACTIONS EMPLOYING CYBER-PHYSICAL FLUID DYNAMICS
,73496-15749,73496,"NISHIMURA, NOZOMI",NN62,KP,2015,2020,1638850,GRANT,STALLED CAPILLARY FLOW: A NOVEL MECHANISM FOR HYPOPERFUSION IN ALZHEIMER DISEASE
,73496-12107,73496,"SCHAFFER, CHRIS",CS385,PI,2015,2020,1638850,GRANT,STALLED CAPILLARY FLOW: A NOVEL MECHANISM FOR HYPOPERFUSION IN ALZHEIMER DISEASE
,73520-40029,73520,"ALABI, CHRISTOPHER A",CAA238,PI,2015,2018,369103,GRANT,SEQUENCE DEFINED POLYMERS AND THEIR STRUCTURAL EVALUATION
,73531-9266,73531,"WAGNER, BETTINA",BW73,PI,2015,2018,500000,GRANT,EQUINE IMMUNE REAGENTS: DEVELOPMENT OF MONOCLONAL ANTIBODIES TO IMPROVE THE ANALYSIS OF IMMUNITY IN HORSES
,73532-3403,73532,"PERKINS, GILLIAN",GAP7,KP,2015,2018,455000,GRANT,THE EFFECT OF ORF1 AND ORF2 GENE EXPRESSION ON INNATE AND ADAPTIVE IMMUNITY AND PROTECTION AGAINST EQUINE HERPES VIRUS TYPE 1 (EHV-1)
,73532-35569,73532,"VAN DE WALLE, GERLINDE",GRV23,KP,2015,2018,455000,GRANT,THE EFFECT OF ORF1 AND ORF2 GENE EXPRESSION ON INNATE AND ADAPTIVE IMMUNITY AND PROTECTION AGAINST EQUINE HERPES VIRUS TYPE 1 (EHV-1)
,73532-4424,73532,"OSTERRIEDER, NIKOLAUS",NO34,KP,2015,2018,455000,GRANT,THE EFFECT OF ORF1 AND ORF2 GENE EXPRESSION ON INNATE AND ADAPTIVE IMMUNITY AND PROTECTION AGAINST EQUINE HERPES VIRUS TYPE 1 (EHV-1)
,73532-3845,73532,"ERB, HOLLIS N",HNE1,KP,2015,2018,455000,GRANT,THE EFFECT OF ORF1 AND ORF2 GENE EXPRESSION ON INNATE AND ADAPTIVE IMMUNITY AND PROTECTION AGAINST EQUINE HERPES VIRUS TYPE 1 (EHV-1)
,73532-9266,73532,"WAGNER, BETTINA",BW73,PI,2015,2018,455000,GRANT,THE EFFECT OF ORF1 AND ORF2 GENE EXPRESSION ON INNATE AND ADAPTIVE IMMUNITY AND PROTECTION AGAINST EQUINE HERPES VIRUS TYPE 1 (EHV-1)
,73532-11264,73532,"LEIFER, CYNTHIA A",CAL59,KP,2015,2018,455000,GRANT,THE EFFECT OF ORF1 AND ORF2 GENE EXPRESSION ON INNATE AND ADAPTIVE IMMUNITY AND PROTECTION AGAINST EQUINE HERPES VIRUS TYPE 1 (EHV-1)
