,"66704-2440","66704","CLARK, ANDREW G","ANDREW","G","CLARK","AC347","CO","Molecular Biology and Genetics","2165","2440","66704","A001","PRELIMINARY PROPOSAL: GENOME-WIDE DYNAMICS OF NEUTRAL AND FITNESS-RELATED VARIATION IN A PEDIGREED POPULATION OF FLORIDA SCRUB JAYS UNDERGOING REGIONAL DECLINE","01AH","CALS Lab of O - Director","DIRECTORATE FOR BIOLOGICAL SCIENCES NSF","5166","2013","2016","737950","GRANT","","","NSF","NSF BIO","","CALS Lab of O - Administration","ASAP"
,"74759-3913","74759","SCHULZE, WILLIAM D","WILLIAM","D","SCHULZE","WDS3","PI","CALS AEM School Administration","01A0","3913","74759","A001","AN EXAMINATION OF COMPETITIVE BEHAVIORS IN U.S. FARMER-FIRST HANDLER MILK SALES TRANSACTIONS","01A4","CALS AEM Food and Agricultural Economics","US DEPT OF AGRICULTURE","592","2014","2015","100000","COOP","","","USDA","","","CALS The Charles H. Dyson School of AEM","APA"
,"72962-31288","72962","WOODARD, JOSHUA","JOSHUA","","WOODARD","JDW277","CO","CALS The Charles H. Dyson School of AEM","0121","31288","72962","A001","SOIL FERTILITY AND AGRICULTURAL DEVELOPMENT IN ETHIOPIA","01A2","CALS AEM Internat'l and Devel Economics","INTERNATIONAL FOOD POLICY RSCH INST","1682","2014","2016","350034","CONTRACT","","","IFPRI","","","CALS The Charles H. Dyson School of AEM","APA"
,"77187-1101","77187","BROWN, SUSAN K","SUSAN","K","BROWN","SKB3","PI","CALS HORT-GN Uncategorized","06A7","1101","77187","A001","ACQUISITION OF GOODS AND SERVICES (ESTABLISH NEW ADMIN RSA)","06B8","CALS Geneva PGRU/GGRU Uncategorized","AGRICULTURE RESEARCH SERVICE USDA","2993","2015","2016","1178","COOP","","","USDA","ARS","","CALS PGRU/GGRU","ASAP"
,"68731-15949","68731","DANIEL, SUSAN","SUSAN","","DANIEL","SD386","PI","Chemical & Biomolecular Engineering","2360","15949","68731","A001","A SINGLE PARTICLE IMAGING APPROACH FOR THE DETECTION OF VIRUS PHOENOTYPES IN A MIXTURE","2360","Chemical & Biomolecular Engineering","DIRECTORATE FOR ENGINEERING NSF","5169","2013","2016","360453","GRANT","","","NSF","NSF ENG","","Chemical & Biomolecular Engineering","ASAP"
,"67277-1956","67277","LIU, JUN","JUN","","LIU","JL53","PI","Molecular Biology and Genetics","2165","1956","67277","A001","MESODERMAL CELL FATE SPECIFICATION IN C. ELEGANS","2165","Molecular Biology and Genetics","NATL INST OF HEALTH DHHS","476","2013","2017","1309125","GRANT","","","DHHS","NIH","","Molecular Biology and Genetics","ASAP"
,"73662-25527","73662","YEPES, LUZ MARCELA","LUZ","MARCELA","YEPES","MY11","KP","CALS Plant Pathology - Geneva","0625","25527","73662","A001","ABR-PG: DEVELOPING ADVANCED GENOMIC TOOLS TO ACCELERATE LINKAGE OF STRUCTURAL & FUNCTIONAL DIVERSITY IN COFFEE","06C4","CALS PP-GN Uncategorized","DIRECTORATE FOR BIOLOGICAL SCIENCES NSF","5166","2015","2017","1623758","GRANT","","","NSF","NSF BIO","","CALS Plant Pathology","ASAP"
,"60048-3707","60048","NEE, VICTOR G","VICTOR","G","NEE","VGN1","PI","Sociology","2192","3707","60048","A001","COLLABORATIVE RESEARCH: UNDERSTANDING THE ECONOMIC CRISIS AND ITS SOCIAL IMPACTS THROUGH POSTDOCTORAL FELLOWSHIPS","2192","Sociology","DIRECTORATE FOR SOCIAL BEHAVIORAL & ECONOMIC SCIENCES NSF","5172","2010","2016","265321","GRANT","","","NSF","NSF SBE","","Sociology","ASAP"
,"62023-3574","62023","MCDONOUGH, SEAN P","SEAN","P","MCDONOUGH","SPM13","CO","Biomedical Sciences","0415","3574","62023","A001","MULTIPARAMETER ANALYSIS OF HEPATOCELLULAR INJURY IN LABRADOR RETRIEVERS","0427","Faculty Managed","MARS PETCARE UK","34217","2011","2015","211942","CONTRACT","","","MARS PET","","","Clinical Sciences","ASAP"
,"70995-1881","70995","COLLUM, DAVID B","DAVID","B","COLLUM","DBC6","PI","Chemistry and Chemical Biology","2158","1881","70995","A001","CHEMISTRY OF LITHIUM ENOLATES","2158","Chemistry and Chemical Biology","NATL INST OF GENERAL MEDICAL SCIENCES, NIH","1214","2014","2018","1386441","GRANT","","","DHHS","NIH","NIH NIGMS","Chemistry and Chemical Biology","ASAP"
,"73972-16467","73972","QI, LING","LING","","QI","LQ35","PI","Nutritional Sciences","0399","16467","73972","A001","THE ROLE OF SEL1L AND ER QUALITY CONTROL IN ADIPOCYTES","0399","Nutritional Sciences","NATL INST OF DIABETES, DIGESTIVE & KIDNEY, NIH","1211","2015","2019","1395000","GRANT","","","DHHS","NIH","NIH NIDDK","Nutritional Sciences","ASAP"
,"61252-1928","61252","MERWIN, IAN A","IAN","A","MERWIN","IM13","CO","CALS Plant Pathology - Ithaca","0153","1928","61252","A001","IMPROVED GRAPE AND WINE QUALITY IN A CHALLENGING ENVIRONMENT: AN EASTERN US MODEL FOR SUSTAINABILITY AND ECONOMIC VITALITY","06A5","CALS FS-GN Uncategorized","VIRGINIA POLYTECHNIC INSTITUTE & STATE UNIVERSITY","3062","2010","2015","1082553","GRANT","19473","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","VIRGINIA TECH","","","CALS Food Science","ASAP"
,"69136-818","69136","HARVELL, CATHERINE D","CATHERINE","D","HARVELL","CDH5","PI","CALS EEB Uncategorized","01G8","818","69136","A001","CORAL DISEASE MODELING: EARLY-WARNING TOOLS AND CLIMATE CHANGE SCENARIOS FOR MANAGEMENT","01G8","CALS EEB Uncategorized","NATL OCEANIC AND ATMOSPHERIC ADMINISTRATION, DOC","3554","2013","2016","179315","COOP","","","DEPT COMMERCE","NOAA","","CALS Ecology & Evolutionary Biology","ASAP"
,"64431-23648","64431","SNAVELY, KEITH N","KEITH","N","SNAVELY","KNS32","PI","Computer Science","3610","23648","64431","A001","HOME MODELNG AND REMODELING","3612","CS Faculty Activities","INTEL CORP","1737","2011","2015","422613","CONTRACT","","","INTEL","","","Computer Science","ASAP"
,"62884-2983","62884","APPLETON, JUDITH A","JUDITH","A","APPLETON","JAA2","PI","Baker Institute for Animal Health","0402","2983","62884","A001","CORNELL PRISON EDUCATION PROGRAM (CORNELL UNIVERSITY-CAYUGA COMMUNITY COLLEGE ASSOCIATES DEGREE PROGRAM)","3009","Land Grant Affairs","SUNSHINE LADY FOUNDATION INC.","24095","2010","2016","1077725","GRANT","","","SUNSHINE LADY","","","Land Grant Affairs","ASAP"
,"74827-34969","74827","DUNHAM, BRUCE M","BRUCE","M","DUNHAM","BMD29","PI","Laboratory Elementary-Particle Physics","3482","34969","74827","A001","SPECIFICATION FOR MANUFACTURE AND TESTING OF THE LEREC DC ELECTRON GUN","3455","Cornell Lab Accelerator Sciences & Ed","BROOKHAVEN NATIONAL LAB","937","2014","2016","752862","CONTRACT","483","DEPARTMENT OF ENERGY","BROOKHAVEN","","","Cornell Lab Accelerator Sciences & Ed","ASAP"
,"69191-2722","69191","MORGAN, STEPHEN L","STEPHEN","L","MORGAN","SLM45","KP","Sociology","2192","2722","69191","A002","CORNELL POPULATION CENTER","0324","Policy Analysis and Management","NATL INST OF CHILD HEALTH & HUMAN DEVELOPMENT, NIH","1208","2013","2015","155762","GRANT","","","DHHS","NIH","NIH NICHD","Policy Analysis and Management","ASAP"
,"73601-7285","73601","CADLE-DAVIDSON, LANCE E","LANCE","E","CADLE-DAVIDSON","LED8","KP","CALS Plant Pathology - Geneva","0625","7285","73601","A001","NOVEL USE OF LIGHT TO SUPPRESS A BROAD GROUP OF PLANT PATHOGENS AFFECTING SUSTAINABLE PRODUCTION OF ORGANICALLY GROWN CROPS","06C4","CALS PP-GN Uncategorized","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","19473","2014","2015","49887","GRANT","","","USDA","USDA-NIFA","","CALS Plant Pathology","ASAP"
,"63016-3350","63016","HINES, MELISSA A","MELISSA","A","HINES","MAH11","PI","Chemistry and Chemical Biology","2158","3350","63016","A001","CORNELL CENTER FOR MATERIALS RESEARCH - MRSEC","3401","Cornell Center for Materials Research","DIRECTORATE FOR ENGINEERING NSF","5169","2011","2017","18359999","COOP","","","NSF","NSF ENG","","Cornell Center for Materials Research","AMRO"
,"73847-1101","73847","BROWN, SUSAN K","SUSAN","K","BROWN","SKB3","KP","CALS HORT-GN Uncategorized","06A7","1101","73847","A001","2014-2015 APPLE RESEARCH & DEVELOPMENT PROGRAM (ARDP ADDT'L)","06B6","CALS Geneva AES Sponsored Awards","NYS DEPT OF AG & MARKETS","2301","2014","2016","500000","CONTRACT","","","NYS","AGMRKT","","CALS Geneva AES Finance & Operating","AMSC"
,"69143-2713","69143","FREY, MARGARET W","MARGARET","W","FREY","MFW24","PI","Fiber Science and Apparel Design","0329","2713","69143","A001","PLASMA TREATMENT FOR ACID FREE COTTONSEED LINTER REMOVAL","0329","Fiber Science and Apparel Design","MONSANTO","2046","2013","2016","325134","CONTRACT","","","MONSANTO","","","Fiber Science and Apparel Design","ASAP"
,"69879-1439","69879","SCHLABACH, MARTIN","MARTIN","","SCHLABACH","MLS5","PI","University Librarian Administration","3750","1439","69879","A001","PURPOSEFUL GAMING AND BHL: ENGAGING THE PUBLIC IN IMPROVING AND ENHANCING ACCESS TO DIGITAL TEXT","0115","CALS Mann Library","MISSOURI BOTANICAL GARDEN","39601","2013","2015","46665","GRANT","3688","INSTITUTE OF MUSEUMS & LIBRARY SERVICES","MBG","","","CALS Library","ASAP"
,"67664-914","67664","PELLETIER, DAVID L","DAVID","L","PELLETIER","DLP5","PI","Nutritional Sciences","0399","914","67664","A001","STRATEGIC CAPACITY AND ADAPTIVE MANAGEMENT OF MULTI-SECTORAL NUTRITION POLICIES AND PROGRAMS - WEST AFRICA","0399","Nutritional Sciences","UNITED NATIONS CHILDREN'S FUND","2958","2013","2015","965021","GRANT","","","UN","UNICEF","","Nutritional Sciences","ASAP"
,"68360-34307","68360","GOLDBERG, JESSE H","JESSE","H","GOLDBERG","JHG285","PI","Neurobiology and Behavior","2181","34307","68360","A001","BASAL GANGLIA-THALAMIC INTERACTIONS IN BEHAVING SONGBIRDS DURING LEARNING","2181","Neurobiology and Behavior","NATL INST OF HEALTH DHHS","476","2012","2015","737588","GRANT","","","DHHS","NIH","","Neurobiology and Behavior","ASAP"
,"72205-21227","72205","KARPUR, ARUN","ARUN","","KARPUR","AK564","PI","0557 Other Funds","05AZ","21227","72205","A001","COMMUNITY BASED REHABILITATION MODELS FOR IMPROVING LIVELIHOODS FOR PEOPLE WITH DISABILITIES (PWDS0","05AZ","0557 Other Funds","SOCIETY FOR ELIMINATION OF RURAL POVERTY","39163","2014","2015","62500","CONTRACT","","","SERP","","","Employment & Disability Institute","APA"
,"74403-3311","74403","DOLLAHITE, JAMIE","JAMIE","","DOLLAHITE","JSD13","PI","Nutritional Sciences","0399","3311","74403","A001","NORTHEAST REGIONAL NUTRITION EDUCATION CENTER OF EXCELLENCE: BUILDING EVIDENCE AND TAKING ACTION IN COMMUNITIES","0399","Nutritional Sciences","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","19473","2014","2016","856250","GRANT","3007","FOOD AND NUTRITION SERVICE, USDA","USDA","USDA-NIFA","","Nutritional Sciences","APA"
,"70812-22747","70812","WALTER-PETERSON, HANS C.","HANS","C.","WALTER-PETERSON","HCW5","KP","CALS CCE General Area Team Operations","01K4","22747","70812","A001","VERAISON TO HARVEST NEWSLETTER","06A7","CALS HORT-GN Uncategorized","NY WINE/GRAPE FDN","2276","2013","2016","11718","CONTRACT","","","NY WINE/GRAPE","","","CALS Horticulture","APA"
,"71529-2988","71529","STEENHUIS, TAMMO S","TAMMO","S","STEENHUIS","TSS1","PI","CALS BEE Uncategorized","01A9","2988","71529","A001","ADAPTIVE GOVERNANCE OF MOUNTAIN ECOSYSTEM SERVICES FOR POVERTY ALLEVIATION ENABLED BY ENVIRONMENTAL VIRTUAL OBSERVATORIES (MOUNTAIN-EVO)","01A9","CALS BEE Uncategorized","IMPERIAL COLLEGE OF LONDON","17053","2013","2016","11250","CONTRACT","","","IMPERIAL COLLEGE OF LONDON","","","CALS Biological & Environmental Engr","ASAP"
,"71850-39069","71850","ARDANUC, SERHAN M","SERHAN","M","ARDANUC","SMA34","KP","Electrical & Computer Engineering","2370","39069","71850","A001","COMMERCIALIZATION FEASIBILITY STUDY OF MESOCALE PLANAR HELIOSTATS","2370","Electrical & Computer Engineering","NATL SCIENCE FOUNDATION","2244","2014","2015","50000","GRANT","","","NSF","","","Electrical & Computer Engineering","ASAP"
,"76463-2147","76463","REINERS, STEPHEN","STEPHEN","","REINERS","SR43","PI","CALS HORT-GN Uncategorized","06A7","2147","76463","A001","SERVICE ORDER NO 7 - GARDEN BEANS, SWEET CORN AND PEAS","06A7","CALS HORT-GN Uncategorized","MONSANTO","2046","2015","2016","17950","CONTRACT","","","MONSANTO","","","CALS Horticulture","ASAP"
,"74512-41789","74512","JOFFREY, REBECCA","REBECCA","","JOFFREY","RJ283","PI","CALS Office of the Dean","010A","41789","74512","A001","SALESFORCE STUDENT COMMUNITIES STARTER PACK","0103","CALS Academic Programs","SALESFORCE FOUNDATION","45703","2014","2016","187500","GRANT","","","SALESFORCE","","","CALS Office of the Assoc Dean Acad Prg","ASAP"
,"70523-3183","70523","GILBERT, ROBERT O","ROBERT","O","GILBERT","ROG1","CO","Clinical Sciences","0422","3183","70523","A001","RECOMBINANT BOVINE IL-8 THERAPY TO PREVENT RETAINED PLACENTA AND IMPROVE UTERINE HEALTH","0452","Faculty Managed","ZOETIS","40484","2013","2016","320735","CONTRACT","","","ZOETIS","","","Population Medicine & Diagnostic Science","ASAP"
,"73365-2335","73365","WAY, DAVID G","DAVID","G","WAY","DGW2","KP","SAS Administration & Support","42M1","2335","73365","A001","ENHANCING FOOD SAFETY EDUCATION BY INCORPORATING SIMULATED-BASED LEARNING","01A9","CALS BEE Uncategorized","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","19473","2014","2017","682500","GRANT","","","USDA","USDA-NIFA","","CALS Biological & Environmental Engr","ASAP"
,"66486-3764","66486","TARDOS, EVA","EVA","","TARDOS","ET28","PI","Computer Science","2366","3764","66486","A001","ICES: SMALL: AUCTION GAMES","3612","CS Faculty Activities","NATL SCIENCE FOUNDATION","2244","2012","2015","200000","GRANT","","","NSF","","","Computer Science","ASAP"
,"75350-42709","75350","MCART, JESSICA ANNE ALLERTON","JESSICA","ANNE ALLERTON","MCART","JS448","PI","Population Medicine & Diagnostic Science","0447","42709","75350","A001","LAQUATWIN CALCIUM METER VALIDATION TRIAL","0452","Faculty Managed","HORIBA INSTRUMENTS INCORPORATED","46701","2014","2015","6909","GRANT","","","HORIBA","","","Population Medicine & Diagnostic Science","ASAP"
,"73552-3271","73552","MEYERS-WALLEN, VICKI N","VICKI","N","MEYERS-WALLEN","VNM1","PI","Baker Institute for Animal Health","0402","3271","73552","A001","IDENTIFICATION OF AN ANCIENT MUTATION ASSOCIATED WITH XX DISORDER OF SEXUAL DEVELOPMENT (DSD), AN INHERITED CAUSE OF FEMALE INFERTILITY AND STERILITY IN 28 BREEDS","0407","Faculty Managed","AMERICAN KENNEL CLUB CANINE HEALTH FOUNDATION","3388","2014","2016","12960","GRANT","","","AKC CHF","","","Baker Institute for Animal Health","ASAP"
Civil and Environmental Engineering,"73283-3795","73283","STEDINGER, JERY R","JERY","R","STEDINGER","JRS5","CO","Civil & Environmental Engineering","2365","3795","73283","A001","LOW TEMPERATURE GEOTHERMAL PLAY FAIRWAY ANALYSIS FOR THE APPALACHIAN BASIN","2367","Earth & Atmospheric Sciences","DOE ENERGY EFFICIENCY & RENEWABLE ENERGY","36081","2014","2015","407906","COOP","","","DOE (EERE)","","","Earth & Atmospheric Sciences","ASAP"
,"63236-20247","63236","PAAU, ALAN","ALAN","","PAAU","AP364","CO","Center for Technology Licensing","3448","20247","63236","A001","DEVELOPMENT OF LUBRICANTS AND BATTERY ELECTROLYTES FROM NANOPARTICLE IONIC MATERIALS","3427","KAUST-CU","NATL SCIENCE FOUNDATION","2244","2011","2015","600000","GRANT","","","NSF","","","KAUST-CU","ASAP"
,"71326-21227","71326","KARPUR, ARUN","ARUN","","KARPUR","AK564","CO","0557 Other Funds","05AZ","21227","71326","A001","PROMOTE READINESS OF MINORS IN SUPPLEMENT SECURITY INCOME (PROMISE)","05AZ","0557 Other Funds","RESEARCH FOUNDATION FOR MENTAL HYGIENE INC.","2348","2013","2015","7545779","GRANT","491","DEPT OF EDUCATION US","MENTAL HYGIENE","","","Employment & Disability Institute","ASAP"
,"65123-2146","65123","YEN, ANDREW","ANDREW","","YEN","AY13","KP","Biomedical Sciences","0415","2146","65123","A001","PROTEOLYTIC SILENCING OF CANCER TARGETS USING ENGINEERED UBIQUITIN LIGASES","2360","Chemical & Biomolecular Engineering","NATL INST OF HEALTH DHHS","476","2013","2015","378854","GRANT","","","DHHS","NIH","","Chemical & Biomolecular Engineering","ASAP"
,"77230-2307","77230","CAMPBELL, MARK","MARK","","CAMPBELL","MC288","PI","Mechanical & Aerospace Engineering","2355","2307","77230","A001","TEXT TO FOOD: EXPLORATION IN 3D FOOD PRINTING","2355","Mechanical & Aerospace Engineering","UNIVERSITY OF CHICAGO","2886","2014","2016","10000","GRANT","24335","JOHN TEMPLETON FOUNDATION","U OF CHICAGO","","","Mechanical & Aerospace Engineering","ASAP"
,"73482-4584","73482","FONTES, ERNEST","ERNEST","","FONTES","EF11","PI","Cornell High Energy Synchrotron Source","3470","4584","73482","A001","METAL AND SEMICONDUCTOR NANOCRYSTAL SUPERLATTICES UNDER PRESSURE: MULTISCALE TUNING OF STRUCTURE AND FUNCTION","3455","Cornell Lab Accelerator Sciences & Ed","LOS ALAMOS NATL LAB","1869","2014","2016","119843","CONTRACT","483","DEPARTMENT OF ENERGY","LANL","","","Cornell Lab Accelerator Sciences & Ed","ASAP"
,"62524-7104","62524","MORARU, CARMEN I","CARMEN","I","MORARU","CIM24","KP","CALS FS-IT Department Operations","01E3","7104","62524","A001","A NATIONAL FOOD SAFETY EDUCATION PROGRAM: BUILDING A MULTIDISCIPLINARY FOOD SAFETY TRAINING PIPELINE FROM K-12 TO GRADUATE SCHOOL","01E3","CALS FS-IT Department Operations","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","19473","2011","2016","2451194","GRANT","","","USDA","USDA-NIFA","","CALS Food Science","ASAP"
,"71136-17689","71136","SHEN, KYLE","KYLE","","SHEN","KMS272","CO","Lab. of Atomic & Solid State Physics","3476","17689","71136","A001","CREATION AND OBSERVATION OF NOVEL QUANTUM ELECTRONIC STRUCTURES (CONQUEST)","2374","Materials Science Engineering","GORDON & BETTY MOORE FOUNDATION","7508","2013","2016","4130000","GRANT","","","G&B MOORE FDN","","","Materials Science Engineering","ASAP"
,"73301-818","73301","HARVELL, CATHERINE D","CATHERINE","D","HARVELL","CDH5","PI","CALS EEB Uncategorized","01G8","818","73301","A001","NATURENET SCIENCE FELLOWS PROGRAM (JOLEAH LAMB)","3426","Atkinson Center for a Sustainable Future","NATURE CONSERVANCY","8668","2014","2015","115500","CONTRACT","","","NATURE CONSERVANCY","","","Atkinson Center for a Sustainable Future","ASAP"
,"60693-2146","60693","YEN, ANDREW","ANDREW","","YEN","AY13","PI","Biomedical Sciences","0415","2146","60693","A001","MECHANISM OF ACTION OF RETINOIC ACID USING CD38","0420","Faculty Managed","NATL CANCER INSTITUTE, NIH","1198","2011","2016","1597640","GRANT","","","DHHS","NIH","NIH NCI","Biomedical Sciences","ASAP"
,"66740-14987","66740","MCLINN, COLLEEN M","COLLEEN","M","MCLINN","CMM252","KP","CALS Lab of O - General Operations","01Y7","14987","66740","A001","THE CIRTL NETWORK: 25 RESEARCH UNIVERSITIES PREPARING A NATIONAL FACULTY TO ADVANCE STEM UNDERGRADUATE LEARNING","7001","Office of the Graduate School","UNIVERSITY OF WISCONSIN MADISON","588","2013","2016","95900","GRANT","2244","NATL SCIENCE FOUNDATION","U OF WISCONSIN SYS","U WISC MADISON","","Office of the Graduate School","ASAP"
,"73409-36870","73409","ABERS, GEOFFREY A","GEOFFREY","A","ABERS","GAA52","PI","Earth & Atmospheric Sciences","2367","36870","73409","A001","MARGINS: COLLABORATIVE RESEARCH: ILLUMINATING THE ARCHITECTURE OF THE GREATER MOUNT ST. HELENS MAGMATIC SYSTEM FROM SLAB TO SURFACE","2367","Earth & Atmospheric Sciences","NATL SCIENCE FOUNDATION","2244","2014","2016","341241","GRANT","","","NSF","","","Earth & Atmospheric Sciences","ASAP"
,"75352-1568","75352","HARRINGTON, LAURA C","LAURA","C","HARRINGTON","LCH27","CO","CALS Entomology","0138","1568","75352","A001","TABANID FLY VECTOR BIOLOGY DRIVING TRYPANOSOME INFECTION IN UJUNG KULON NATIONAL PARK, INDONESIA","0427","Faculty Managed","MORRIS ANIMAL FOUNDATION","2057","2015","2018","197136","CONTRACT","","","MORRIS ANIMAL","","","Clinical Sciences","ASAP"
,"65065-16607","65065","STEDMAN, RICHARD C","RICHARD","C","STEDMAN","RCS6","CO","CALS NR Uncategorized","01F5","16607","65065","A001","TWENTY-FIRST CENTURY DEVELOPMENT OF 21ST CENTURY PRECISION AGRICULTURE FOR WATER QUALITY PROTECTION","01A9","CALS BEE Uncategorized","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","19473","2012","2015","466000","GRANT","","","USDA","USDA-NIFA","","CALS Biological & Environmental Engr","APA"
,"72549-39453","72549","VITOUSEK-BEMIS, MAREN N","MAREN","N","VITOUSEK-BEMIS","MNV6","PI","Neurobiology and Behavior","2181","39453","72549","A001","COLLABORATIVE RESEARCH: COPING WITH STRESS: INTEGRATING HORMONES, BEHAVIOR, GENE EXPRESSION, AND FITNESS","01G8","CALS EEB Uncategorized","DIRECTORATE FOR BIOLOGICAL SCIENCES NSF","5166","2015","2019","490000","GRANT","","","NSF","NSF BIO","","CALS Ecology & Evolutionary Biology","ASAP"
,"71525-15067","71525","WEEDMAN, DANIEL W","DANIEL","W","WEEDMAN","DWW25","PI","Center Astrophysics-Planetary Science","3425","15067","71525","A001","LUMINOSITIES AND TEMPERATURES OF DUST WITH SPIRE FOR MOST LUMINOUS QUASARS: RSA # 1489723","3425","Center Astrophysics-Planetary Science","JET PROPULSION LABORATORY","1803","2013","2015","9553","CONTRACT","535","NATL AERONAUTICS & SPACE ADM","JPL","","","Center Astrophysics-Planetary Science","ASAP"
