null,"72194-41753","72194","LIU, XIANGHONG","XIANGHONG","","LIU","XL66","KP","Cornell Lab Accelerator Sciences & Ed","3455","41753","72194","A001","CORNELL PROGRAM FOR STUDENT-CENTERED ACCELERATOR SCIENCE","3482","Laboratory Elementary-Particle Physics","NATL SCIENCE FOUNDATION","2244","2014","2017","10597786","GRANT","","","NSF","","","Cornell Lab Accelerator Sciences & Ed","ASAP"
null,"71314-36549","71314","RODEWALD, AMANDA D","AMANDA","D","RODEWALD","ADR79","CO","CALS Lab of O - Conservation","01X4","36549","71314","A001","AMPLIFYING THE CONSERVATION IMPACT OF LAND TRUSTS IN THE NORTHEAST","01X4","CALS Lab of O - Conservation","THE SARAH K. DE COIZART ARTICLE TENTH PERPETUAL CHARITABLE TRUST","41141","2014","2016","100000","GRANT","","","DE COIZART, K. SARAH","","","CALS Lab of O - Programs","ASAP"
null,"76214-2461","76214","BARRETT, CHRISTOPHER","CHRISTOPHER","","BARRETT","CBB2","PI","CALS AEM School Administration","01A0","2461","76214","A001","STRUCTURAL TRANSFORMATION OF AFRICAN AGRICULTURE AND RURAL SPACES (STAARS)","01A2","CALS AEM Internat'l and Devel Economics","AFRICAN DEVELOPMENT BANK","47641","2015","2016","154000","CONTRACT","","","ARFICAN DB","","","CALS The Charles H. Dyson School of AEM","ASAP"
null,"72194-41754","72194","SAGAN, DAVID C","DAVID","C","SAGAN","DCS16","KP","Cornell Lab Accelerator Sciences & Ed","3455","41754","72194","A001","CORNELL PROGRAM FOR STUDENT-CENTERED ACCELERATOR SCIENCE","3482","Laboratory Elementary-Particle Physics","NATL SCIENCE FOUNDATION","2244","2014","2017","10597786","GRANT","","","NSF","","","Cornell Lab Accelerator Sciences & Ed","ASAP"
null,"76828-32127","76828","PARK, HUIJU","HUIJU","","PARK","HP347","PI","Fiber Science and Apparel Design","0329","32127","76828","A001","NEW CLOTHING SYSTEM FOR IMPROVED HEAT STRESS RELIEF, FULL BODY LIQUID INTEGRITY, AND EASE OF DONNING","0329","Fiber Science and Apparel Design","INTERNATIONAL PERSONNEL PROTECTION INC.","37978","2015","2016","57289","CONTRACT","660","AGENCY FOR INTERNATIONAL DEVELOPMENT","IPP","","","Fiber Science and Apparel Design","ASAP"
null,"78270-2461","78270","BARRETT, CHRISTOPHER","CHRISTOPHER","","BARRETT","CBB2","PI","CALS AEM School Administration","01A0","2461","78270","A001","CORNELL UNIVERSITY COLLABORATION ON CAPACITY BUILDING FOR AFRICAN SCHOLARS ON POLICIES FOR AGRICULTURAL TRANSFORMATION AND DEVELOPMENT WITH THE PARTNERSHIP FOR ECONOMIC POLICY (PEP)","01BF","CALS AEM Int'l Dev Academic","PARTNERS FOR ECONOMIC POLICY","49921","2016","2017","50059","GRANT","","","PEP","","","CALS The Charles H. Dyson School of AEM","ASAP"
null,"75215-40571","75215","CLARKSON, MICHAEL R","MICHAEL","R","CLARKSON","MRC26","PI","Computer Science","2366","40571","75215","A001","TWC: TTP: OPTION: SMALL:OPEN-AUDIT VOTING SYSTEMS:PROTOCOL MODELS AND PROPERTIES","361S","CS Sponsor","GEORGE WASHINGTON UNIVERSITY","19033","2014","2017","225000","GRANT","2244","NATL SCIENCE FOUNDATION","GWU","","","Computer Science","APA"
null,"69530-3002","69530","TROCHIM, WILLIAM M","WILLIAM","M","TROCHIM","WMT1","PI","Policy Analysis and Management","0324","3002","69530","A001","COLLABORATIVE RESEARCH: IMPACT OF THE SUMMER INSTITUTES ON FACULTY TEACHING AND STUDENT ACHIEVEMENT","0324","Policy Analysis and Management","DIRECTORATE FOR EDUCATION AND HUMAN RESOURCES NSF","5168","2014","2017","572235","GRANT","","","NSF","NSF EHR","","Policy Analysis and Management","ASAP"
http://scholars.cornell.edu/individual/cw26,Mechanical and Aerospace Engineering,http://scholars.cornell.edu/individual/org66771,"73490-3917","73490","WILLIAMSON, CHARLES H","CHARLES","H","WILLIAMSON","CW26","PI","Mechanical & Aerospace Engineering","2355","3917","73490","A001","FLUID-STRUCTURE INTERACTIONS EMPLOYING CYBER-PHYSICAL FLUID DYNAMICS","2355","Mechanical & Aerospace Engineering","AIR FORCE OFFICE OF SCIENTIFIC RESEARCH","1241","2015","2018","454040","GRANT","","","DOD","AF","AFOSR","Mechanical & Aerospace Engineering","ASAP"
null,"68409-28167","68409","MASTER AGREEMENT, OSP","OSP","","MASTER AGREEMENT","","PI","Office of Sponsored Programs","3445","28167","68409","A001","MASTER SERVICE AGREEMENT","3445","Office of Sponsored Programs","HIPRA SCIENTIFIC USA","38278","2013","2018","0","CONTRACT","","","HIPRA","","","Office of Sponsored Programs","ASAP"
http://scholars.cornell.edu/individual/pf98,Operations Research and Information Engineering,http://scholars.cornell.edu/individual/org62682,"77648-22527","77648","FRAZIER, PETER","PETER","","FRAZIER","PF98","PI","Operations Research & Information Engr","2376","22527","77648","A001","OPTIMAL LEARNING FOR PEPTIDE DESIGN","2376","Operations Research & Information Engr","SUNY BUFFALO STATE","2797","2016","2016","14574","GRANT","1241","AIR FORCE OFFICE OF SCIENTIFIC RESEARCH","SUNY","SUNY BUFF STATE","","Operations Research & Information Engr","ASAP"
null,"75602-2980","75602","GOMEZ, MIGUEL","MIGUEL","","GOMEZ","MIG7","KP","CALS AEM School Administration","01A0","2980","75602","A001","DEVELOPING A REGIONAL EASTERN NCPN-GRAPE CENTER","0625","CALS Plant Pathology - Geneva","ANIMAL/PLANT HLTH INSPEC SERV USDA","2991","2015","2016","288253","COOP","","","USDA","USDA APHIS","","CALS School of Integrative Plant Science","ASAP"
null,"70948-3934","70948","BROWN, DAN L","DAN","L","BROWN","DLB20","PI","CALS AS Morrison/General Operations","01B8","3934","70948","A001","DIVERSION OF MYCOTOXINS FROM THE HAITIAN FOOD CHAIN AT SEVERAL CRITICAL POINTS","01B7","CALS AS Department Operations","UNIVERSITY OF FLORIDA","2893","2013","2017","271250","COOP","660","AGENCY FOR INTERNATIONAL DEVELOPMENT","U OF FLORIDA","","","CALS Animal Science","ASAP"
http://scholars.cornell.edu/individual/ubw1,Materials Science and Engineering,http://scholars.cornell.edu/individual/org42189,"78656-1561","78656","WIESNER, ULRICH B","ULRICH","B","WIESNER","UBW1","PI","Materials Science Engineering","2374","1561","78656","A001","MSKCC-CORNELL CENTER FOR TRANSLATION OF CANCER NANOMEDICINES - OUTREACH CORE","3450","Nanobiotechnology Center","MEMORIAL SLOAN KETTERING CANCER CENTER","11692","2015","2020","602000","GRANT","1198","NATL CANCER INSTITUTE NIH","SLOAN KETTERING","","","Nanobiotechnology Center","ASAP"
null,"68776-2423","68776","NELSON, REBECCA","REBECCA","","NELSON","RJN7","KP","CALS PP-IT Uncategorized","01G2","2423","68776","A001","REU SITE: MICROBIAL FRIENDS AND FOES: TOWARDS A UNIVERSAL THEORY OF INTERSPECIFIC INTERACTIONS","0153","CALS Plant Pathology - Ithaca","DIRECTORATE FOR BIOLOGICAL SCIENCES NSF","5166","2013","2016","329851","GRANT","","","NSF","NSF BIO","","CALS School of Integrative Plant Science","ASAP"
null,"68776-3757","68776","PERRY, KEITH L","KEITH","L","PERRY","KLP3","KP","CALS School of Integrative Plant Science","0122","3757","68776","A001","REU SITE: MICROBIAL FRIENDS AND FOES: TOWARDS A UNIVERSAL THEORY OF INTERSPECIFIC INTERACTIONS","0153","CALS Plant Pathology - Ithaca","DIRECTORATE FOR BIOLOGICAL SCIENCES NSF","5166","2013","2016","329851","GRANT","","","NSF","NSF BIO","","CALS School of Integrative Plant Science","ASAP"
null,"64555-2980","64555","GOMEZ, MIGUEL","MIGUEL","","GOMEZ","MIG7","PI","CALS AEM School Administration","01A0","2980","64555","A001","RURAL ENTREPRENEURSHIP IN THE WINE INDUSTRY: IDENTIFYING SUCCESS FACTORS AMONG START-UP-WINERIES IN EMERGING COOL CLIMAT REGIONS","01BJ","CALS AEM Food & Ag Academic","UNIVERSITY OF MISSOURI","2912","2011","2016","123944","GRANT","19473","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","U OF MISSOURI","","","CALS The Charles H. Dyson School of AEM","ASAP"
null,"72194-41749","72194","FURUTA, FUMIO","FUMIO ","","FURUTA","FF97","KP","Cornell Lab Accelerator Sciences & Ed","3455","41749","72194","A001","CORNELL PROGRAM FOR STUDENT-CENTERED ACCELERATOR SCIENCE","3482","Laboratory Elementary-Particle Physics","NATL SCIENCE FOUNDATION","2244","2014","2017","10597786","GRANT","","","NSF","","","Cornell Lab Accelerator Sciences & Ed","ASAP"
null,"68189-1088","68189","THIES, JANICE E.","JANICE","E.","THIES","JET25","PI","CALS CSS Uncategorized","01B6","1088","68189","A001","IMPROVING BEAN YIELDS BY REVERSING SOIL DEGRADATION AND REDUCING SOIL BORNE PATHOGENS ON SMALL-HOLDER FARMS IN WESTERN KENYA","0125","CALS Soil and Crop Sciences","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","19473","2012","2016","1000000","GRANT","","","USDA","USDA-NIFA","","CALS School of Integrative Plant Science","APA"
http://scholars.cornell.edu/individual/lt35,Electrical and Computer Engineering,http://scholars.cornell.edu/individual/org49841,"68090-2837","68090","TONG, LANG","LANG","","TONG","LT35","PI","Electrical & Computer Engineering","2370","2837","68090","A001","CREATIV:AN ENGINEERING AND ECONOMIC PATHWAY TO EV-BASED TRANSPORTATION","2370","Electrical & Computer Engineering","NATL SCIENCE FOUNDATION","2244","2012","2016","700000","GRANT","","","NSF","","","Electrical & Computer Engineering","ASAP"
null,"78839-16467","78839","QI, LING","LING","","QI","LQ35","CO","Nutritional Sciences","0399","16467","78839","A001","PRECLINICAL DEVELOPMENT OF THE TRAFFIC SYSTEM FOR T1D","01A9","CALS BEE Uncategorized","NOVO NORDISK, LTD","2237","2016","2018","1416020","GRANT","","","NOVO NORDISK","","","CALS Biological & Environmental Engr","ASAP"
null,"71364-29129","71364","DOMINGUEZ, LEONEL I.","LEONEL","I.","DOMINGUEZ","LID6","KP","CALS HORT-GN Uncategorized","06A7","29129","71364","A001","PRECISION ORCHARD MANAGEMENT TO INCREASE APPLE ORCHARD PROFITABILITY","0632","CALS Horticulture - Geneva","NEW YORK FARM VIABILITY INSTITUTE","12954","2014","2016","149624","CONTRACT","","","NY FARM VIABILITY INST","","","CALS School of Integrative Plant Science","ASAP"
null,"73593-31487","73593","LERCH, STEVEN D","STEVEN","D","LERCH","SDL5","KP","CALS HORT-GN Uncategorized","06A7","31487","73593","A001","USING UNDER-VINE COVER CROPS TO REDUCE MANAGEMENT COSTS IN HYBRID WINEGRAPES","0632","CALS Horticulture - Geneva","NYS DEPT OF AG & MARKETS","2301","2014","2017","37358","CONTRACT","2990","AGRICULTURAL MARKETING SERV, USDA","NYS","AGMRKT","","CALS School of Integrative Plant Science","ASAP"
null,"77556-3987","77556","NIXON, KEVIN C","KEVIN","C","NIXON","KCN2","CO","CALS Plant Biology","0184","3987","77556","A001","CSBR: NATURAL HISTORY: SAVING AND PRESERVING THE CORNELL UNIVERSITY PLANT ANATOMY COLLECTION (CUPAC) AND THE CORNELL UNIVERSITY PALEOBOTANICAL SLIDE COLLECTION (CUPC-S)","0184","CALS Plant Biology","DIRECTORATE FOR BIOLOGICAL SCIENCES NSF","5166","2016","2019","481430","GRANT","","","NSF","NSF BIO","","CALS School of Integrative Plant Science","ASAP"
null,"78313-40812","78313","DOGAN, BELGIN","BELGIN","","DOGAN","","PI","Clinical Sciences","0422","40812","78313","A001","ELUCIDATING THE EFFECTS OF RIFAXIMIN ON RESISTANT AIEC, THE INHIBITION OF INVASION AND PRO-INFLAMMATORY SIGNALING IN INTESTINAL EPITHELIAL CELLS AND DECREASED SURVIVAL IN MACROPHAGES","0427","Faculty Managed","ALFA WASSERMANN S.P.A","39782","2016","2016","203483","CONTRACT","","","ALFA WASSERMANN S.P.A","","","Clinical Sciences","ASAP"
http://scholars.cornell.edu/individual/th358,Chemical and Biomolecular Engineering,http://scholars.cornell.edu/individual/org80541,"70556-17692","70556","HANRATH, TOBIAS","TOBIAS","","HANRATH","TH358","CO","Chemical & Biomolecular Engineering","2360","17692","70556","A001","SNM: SCALABLE PRODUCTION AND PROCESSING OF HIGH-QUALITY METAL SULFIDE NANOPARTICLES INTO ENERGY STORAGE AND CAPTURE DEVICES","2374","Materials Science Engineering","NATL SCIENCE FOUNDATION","2244","2013","2017","1493398","GRANT","","","NSF","","","Materials Science Engineering","ASAP"
null,"72920-32690","72920","SCHINDER, PAUL J","PAUL","J","SCHINDER","PJS28","KP","Center Astrophysics-Planetary Science","3425","32690","72920","A001","OUTER PLANETS ATMOSPHERIC STRUCTURE AND PARTICIPATION IN CIRS","3425","Center Astrophysics-Planetary Science","NASA SHARED SERVICES CENTER","16293","2014","2017","868474","COOP","","","NASA","NSSC","","Center Astrophysics-Planetary Science","ASAP"
null,"78920-44629","78920","DAVIS, BRIAN R.","BRIAN","R.","DAVIS","BRD63","PI","CALS Landscape Architecture","0146","44629","78920","A001","PORT FUTURES: [MODELING] ADAPTIVE STRATEGIES FOR HEALTHY GREAT LAKES PORTS","0146","CALS Landscape Architecture","GREAT LAKES PROTECTION FUND","1551","2016","2017","78500","GRANT","","","GRT LKS PROTECT","","","CALS Landscape Architecture","ASAP"
null,"76195-1794","76195","BATT, CARL A","CARL","A","BATT","CAB10","PI","CALS FS-IT Department Operations","01E3","1794","76195","A001","CONSTRUCTION OF VIRUS-LIKE PARTICLES","01E3","CALS FS-IT Department Operations","DIA SORIN S.P.A.","47461","2015","2016","29845","CONTRACT","","","DIASOREN","","","CALS Food Science","ASAP"
null,"73042-9624","73042","STAEHR, A. EDWARD","A.","EDWARD","STAEHR","AES6","PI","CALS AEM School Administration","01A0","9624","73042","A002","FARM FAMILY ASSISTANCE","01A5","CALS AEM FarmNet","NYS DEPT OF AG & MARKETS","2301","2013","2016","1400000","CONTRACT","","","NYS","AGMRKT","","CALS The Charles H. Dyson School of AEM","ASAP"
null,"76758-2813","76758","CHERNEY, DEBBIE J","DEBBIE","J","CHERNEY","DJC6","KP","CALS AS Morrison/General Operations","01B8","2813","76758","A001","UNRAVELING THE MILK PRODUCTION POTENTIAL OF WINTER CEREALS GROWN AS FORAGE DOUBLE CROPS IN CORN OR SORGHUM ROTATIONS","01D5","CALS AS Uncategorized","UNIVERSITY OF VERMONT","2933","2015","2016","14999","GRANT","19473","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","U OF VERMONT","","","CALS Animal Science","ASAP"
null,"68184-1187","68184","FREED, JACK H","JACK","H","FREED","JHF3","PI","Chemistry and Chemical Biology","2158","1187","68184","A001","ELECTRON SPIN RELAXATION IN MODEL MEMBRANES","2158","Chemistry and Chemical Biology","NATL INST OF HEALTH DHHS","476","2013","2017","1824618","GRANT","","","DHHS","NIH","","Chemistry and Chemical Biology","AMRO"
null,"74824-4088","74824","NIKITIN, ALEXANDER Y","ALEXANDER","Y","NIKITIN","AN58","PI","Biomedical Sciences","0415","4088","74824","A001","NEUROENDOCRINE MECHANISMS OF PROSTATE CANCER PROGRESSION","0420","Faculty Managed","NATL CANCER INSTITUTE NIH","1198","2015","2020","1740725","GRANT","","","DHHS","NIH","NIH NCI","Biomedical Sciences","ASAP"
null,"75243-32947","75243","SCHWARZ, ERICH","ERICH","","SCHWARZ","EMS394","PI","Molecular Biology and Genetics","2165","32947","75243","A001","HARNESSING TRANSCRIPTOMICS TO IDENTIFY AND TEST NOVEL HOOKWORM VACCINE TARGETS","01G7","CALS MBG Uncategorized","UNIVERSITY OF MASSACHUSETTS MEDICAL SCHOOL","6826","2015","2017","149484","GRANT","1215","NATL INST OF MENTAL HEALTH, NIH","UMASS","UMASS MED","","CALS Molecular Biology & Genetics","ASAP"
null,"73610-32408","73610","RYAN, MATTHEW R","MATTHEW","R","RYAN","MRR232","PI","CALS Soil and Crop Sciences","0125","32408","73610","A001","EVALUATING TRADEOFFS BETWEEN FORAGE QUALITY AND YIELD FOR WINTER CEREALS GROWN AS FORAGE DOUBLE CROPS","0125","CALS Soil and Crop Sciences","UNIVERSITY OF VERMONT","2933","2014","2016","14929","GRANT","19473","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","U OF VERMONT","","","CALS School of Integrative Plant Science","ASAP"
null,"66968-10366","66968","CHEN, PENG","PENG","","CHEN","PC252","CO","Chemistry and Chemical Biology","2158","10366","66968","A001","SINGLE MOLECULE OPTICALLY RESONANT NANOTWEEZERS FOR THE STUDY OF INTRACELLULAR METAL ION TRANSPORT","2355","Mechanical & Aerospace Engineering","NATL INST OF HEALTH DHHS","476","2013","2016","1145192","GRANT","","","DHHS","NIH","","Mechanical & Aerospace Engineering","ASAP"
null,"73214-3191","73214","RUDSTAM, LARS G","LARS","G","RUDSTAM","LGR1","KP","CALS NR Uncategorized","01F5","3191","73214","A001","NYS DEC 5 YEAR RESEARCH AND SUPPORT CONTRACT","01F5","CALS NR Uncategorized","NYS DEPT OF ENVIRONMENTAL CONSERVATION","2318","2014","2020","3887051","CONTRACT","","","NYS","NYS DEC","","CALS Natural Resources","ASAP"
null,"76102-3583","76102","CHANG, YUNG-FU","YUNG-FU","","CHANG","YC42","PI","Population Medicine & Diagnostic Science","0447","3583","76102","A001","DEVELOP HUMAN COLON STEM CELL ORGANOIDS FOR THE STUDY OF C. DIFFICILE VIRULENCE FACTORS","0452","Faculty Managed","CORNELL JOAN AND SANFORD I. WEILL MEDICAL COLLEGE","11334","2015","2017","25000","COOP","476","NATL INST OF HEALTH DHHS","WCM","","","Population Medicine & Diagnostic Science","ASAP"
null,"47057-3932","47057","ALDWINCKLE, HERBERT S","HERBERT","S","ALDWINCKLE","HSA1","PI","CALS Plant Pathology - Geneva","0625","3932","47057","A001","FIELD TRIAL ACTIVITIES","0625","CALS Plant Pathology - Geneva","OKANAGAN BIOTECHNOLOGY INC.","9790","2005","2016","113710","CONTRACT","","","OKANAGAN BIOTECHNOLOGY INC.","","","CALS School of Integrative Plant Science","ASAP"
null,"77044-45770","77044","SHEAHAN, MEGAN BRITNEY","MEGAN","BRITNEY","SHEAHAN","MBS282","KP","CALS The Charles H. Dyson School of AEM","0121","45770","77044","A001","BACKGROUND OVERVIEW PAPERS ON INDEX INSURANCE AND POST-HARVEST LOSSES IN SUB-SAHARAN AFRICA","01BF","CALS AEM Int'l Dev Academic","BILL & MELINDA GATES FOUNDATION","3663","2015","2016","71772","CONTRACT","","","GATES FDN","","","CALS The Charles H. Dyson School of AEM","ASAP"
null,"68029-34027","68029","MILLER, ANDREW T","ANDREW","T","MILLER","ATM65","PI","Office of Academic Diversity Initiatives","3305","34027","68029","A001","BUILDING SKILLS, NURTURING SUCCESS, AND EMULATING THE ACADEMIC ACHIEVEMENTS OF RONALD E. MCNAIR THROUGH AN EXPANDING COMMUNITY OF PRACTICE","3305","Office of Academic Diversity Initiatives","DEPT OF EDUCATION US","491","2012","2017","1100000","GRANT","","","US DEPT OF EDU","","","Office of Academic Diversity Initiatives","ASAP"
null,"76606-24928","76606","CHU, MIYOKO","MIYOKO","","CHU","MCC37","KP","CALS Lab of O - General Operations","01Y7","24928","76606","A001","AVIAN BIODIVERSITY: IMPACTS, RISKS AND DESCRIPTIVE SURVEY (A-BIRDS)","01X2","CALS Lab of O - Citizen Science","WASHINGTON STATE UNIVERSITY","3081","2015","2019","221943","GRANT","19473","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","WASHINGTON ST U","","","CALS Lab of O - Programs","ASAP"
http://scholars.cornell.edu/individual/th358,Chemical and Biomolecular Engineering,http://scholars.cornell.edu/individual/org80541,"79778-17692","79778","HANRATH, TOBIAS","TOBIAS","","HANRATH","TH358","PI","Chemical & Biomolecular Engineering","2360","17692","79778","A001","MODULAR PHOTOREACTOR FOR PHOTOCATALYTIC REDUCTION OF CARBON DIOXIDE TO LIQUID FUELS: MORA HARRIS","2360","Chemical & Biomolecular Engineering","HIGH TECH ROCHESTER INC.","43362","2016","2016","5000","GRANT","","","HTR","","","Chemical & Biomolecular Engineering","ASAP"
null,"77261-9725","77261","WOODBURY, PETER B","PETER","B","WOODBURY","PBW1","PI","CALS School of Integrative Plant Science","0122","9725","77261","A001","DEVELOP SCIENTIFICALLY-BASED INFORMATION SHEETS FOR ON-FARM GREENHOUSE GAS MITIGATION OPPORTUNITIES","0125","CALS Soil and Crop Sciences","NYS DEPT OF AG & MARKETS","2301","2015","2017","50000","CONTRACT","","","NYS","AGMRKT","","CALS School of Integrative Plant Science","AMSC"
http://scholars.cornell.edu/individual/epg2,Office of the Dean of Engineering,http://scholars.cornell.edu/individual/org37772,"69145-3032","69145","GIANNELIS, EMMANUEL P","EMMANUEL","P","GIANNELIS","EPG2","PI","Materials Science Engineering","2374","3032","69145","A001","NEW MATERIALS FOR CARBON CAPTURE","2374","Materials Science Engineering","QATAR UNIVERSITY","33036","2012","2016","360000","CONTRACT","25137","QATAR FOUNDATION","QATAR UNIVERSITY","","","Materials Science Engineering","ASAP"
null,"64585-23649","64585","BINDEL, DAVID","DAVID","","BINDEL","DSB253","CO","CS Faculty Activities","3612","23649","64585","A001","COLLABORATIVE PROJECT: BUILDING IMPROVED OPTIMIZED PARAMETER ESTIMATION ALGORITHMS TO IMPROVE METHANE AND NITROGEN FLUXES IN A CLIMATE MODEL","2367","Earth & Atmospheric Sciences","DEPARTMENT OF ENERGY","483","2011","2016","978005","GRANT","","","DOE","","","Earth & Atmospheric Sciences","ASAP"
null,"77044-45769","77044","JENSEN, NATHANIEL DUANE","NATHANIEL","DUANE","JENSEN","NDJ6","KP","CALS The Charles H. Dyson School of AEM","0121","45769","77044","A001","BACKGROUND OVERVIEW PAPERS ON INDEX INSURANCE AND POST-HARVEST LOSSES IN SUB-SAHARAN AFRICA","01BF","CALS AEM Int'l Dev Academic","BILL & MELINDA GATES FOUNDATION","3663","2015","2016","71772","CONTRACT","","","GATES FDN","","","CALS The Charles H. Dyson School of AEM","ASAP"
http://scholars.cornell.edu/individual/pmr82,Civil and Environmental Engineering,http://scholars.cornell.edu/individual/org15006,"70749-36789","70749","REED, PATRICK M","PATRICK","M","REED","PMR82","PI","Civil & Environmental Engineering","2365","36789","70749","A001","WHAT ARE SUSTAINABLE CLIMATE-RISK MANAGEMENT STRATEGIES?","2365","Civil & Environmental Engineering","PENNSYLVANIA STATE UNIV","2459","2013","2017","341711","COOP","2244","NATL SCIENCE FOUNDATION","PENN STATE","","","Civil & Environmental Engineering","ASAP"
null,"66875-32529","66875","BOYKO, ADAM","ADAM","","BOYKO","ARB359","PI","Biomedical Sciences","0415","32529","66875","A001","COMPREHENSIVE CHARACTERIZATION OF CANINE GENOMIC STRUCTURAL DIVERSITY","0420","Faculty Managed","UNIVERSITY OF MICHIGAN","3216","2013","2016","339452","GRANT","1214","NATL INST OF GENERAL MEDICAL SCIENCES, NIH","U OF MICHIGAN","","","Biomedical Sciences","ASAP"
null,"69041-1208","69041","MAROHN, JOHN","JOHN","","MAROHN","JAM99","PI","Chemistry and Chemical Biology","2158","1208","69041","A001","SCANNED-PROBE CHARACTERIZATION OF DEGRADATION AND CHARGE GENERATION IN ORGANIC SEMICONDUCTORS","2158","Chemistry and Chemical Biology","DIRECTORATE FOR MATHEMATICAL & PHYSICAL SCIENCES NSF","5171","2013","2016","417000","GRANT","","","NSF","NSF MPS","","Chemistry and Chemical Biology","ASAP"
null,"64080-3240","64080","OSWALD, ROBERT E","ROBERT","E","OSWALD","REO1","CO","Molecular Medicine","0440","3240","64080","A001","TRAINING IN MOLECULAR PHYSICS OF BIOLOGICAL SYSTEMS","3476","Lab. of Atomic & Solid State Physics","NATL INST OF GENERAL MEDICAL SCIENCES, NIH","1214","2012","2017","2527988","GRANT","","","DHHS","NIH","NIH NIGMS","Lab. of Atomic & Solid State Physics","APA"
null,"77283-36549","77283","RODEWALD, AMANDA D","AMANDA","D","RODEWALD","ADR79","PI","CALS Lab of O - Conservation","01X4","36549","77283","A001","RANGE-WIDE MONITORING OF PRIVATE LANDS ENROLLED IN NATURAL RESOURCE CONSERVATION SERVICE PROGRAMS THAT TARGET GOLDEN-WINGED WARBLER AND AMERICAN WOODCOCK","01X4","CALS Lab of O - Conservation","IUP RESEARCH INSTITUTE","48821","2015","2017","95865","COOP","3015","NATURAL RESOURCES CONSERVATION SERVICE, USDA","IUP RESEARCH INSTITUTE","","","CALS Lab of O - Programs","ASAP"
null,"74884-2253","74884","TIFFANY, JENNIFER S","JENNIFER","S","TIFFANY","JST5","PI","Policy Analysis and Management","0324","2253","74884","A001","HLM STEM PROGRAM","0309","NYC - Cooperative Extension","NEW YORK CITY BOARD OF EDUCATION","46202","2013","2016","90000","CONTRACT","491","DEPT OF EDUCATION US","NYC DOE","","","NYC - Cooperative Extension","ASAP"
null,"75344-42690","75344","RAUCH, BRADLEY J.","BRADLEY","J.","RAUCH","BJR12","KP","Animal Health Diagnostic Center","0455","42690","75344","A001","ASSOCIATION BETWEEN ENVIRONMENTAL PATHOGENS IN DIFFERENT BEDDING TYPES AND MASTITIS RISK","0452","Faculty Managed","NEW YORK FARM VIABILITY INSTITUTE","12954","2015","2017","99879","CONTRACT","","","NY FARM VIABILITY INST","","","Population Medicine & Diagnostic Science","ASAP"
null,"75352-20767","75352","RADCLIFFE, ROBIN W","ROBIN","W","RADCLIFFE","RWR32","PI","Clinical Sciences","0422","20767","75352","A001","TABANID FLY VECTOR BIOLOGY DRIVING TRYPANOSOME INFECTION IN UJUNG KULON NATIONAL PARK, INDONESIA","0427","Faculty Managed","MORRIS ANIMAL FOUNDATION","2057","2015","2018","197136","CONTRACT","","","MORRIS ANIMAL","","","Clinical Sciences","ASAP"
http://scholars.cornell.edu/individual/md255,Chemical and Biomolecular Engineering,http://scholars.cornell.edu/individual/org80541,"71978-4784","71978","DELISA, MATTHEW","MATTHEW","","DELISA","MD255","PI","Chemical & Biomolecular Engineering","2360","4784","71978","A001","COLLABORATIVE RESEARCH: GLYCOENGINEERING WITHOUT BORDERS: BACTERIAL CELL-FREE GLYCOPROTEIN SYNTHESIS ","2360","Chemical & Biomolecular Engineering","DIRECTORATE FOR BIOLOGICAL SCIENCES NSF","5166","2014","2017","300000","GRANT","","","NSF","NSF BIO","","Chemical & Biomolecular Engineering","ASAP"
null,"76789-2537","76789","CARROLL, JULIET E","JULIET","E","CARROLL","JEC3","CO","CALS IPM Uncategorized","01L4","2537","76789","A001","BIOLOGY & MANAGEMENT OF SPOTTED WING DROSOPHILA AND OTHER PRODUCTION PRACTICES IN NEW YORK BERRY CROPS","06A1","CALS ENT-GN Uncategorized","NEW YORK FARM VIABILITY INSTITUTE","12954","2015","2016","290000","CONTRACT","","","NY FARM VIABILITY INST","","","CALS Entomology","ASAP"
null,"62760-7364","62760","ALLEE, LESLIE L","LESLIE","L","ALLEE","LLA1","KP","CALS ENT-IT Uncategorized","01E2","7364","62760","A001","BROAD IMPLEMENTATION OF THE LOST LADYBUG PROJECT: A NATIONAL LIFELONG LEARNING OPPORTUNITY","01E2","CALS ENT-IT Uncategorized","DIRECTORATE FOR EDUCATION AND HUMAN RESOURCES NSF","5168","2011","2016","2491912","GRANT","","","NSF","NSF EHR","","CALS Entomology","APA"
null,"72633-18428","72633","EMR, SCOTT DAVID","SCOTT","DAVID","EMR","SDE26","KP","Weill Institute","3456","18428","72633","A001","MRI: ACQUISITION OF A CRYOGENIC, ABERRATION-CORRECTED SCANNING TRANSMISSION ELECTRON MICROSCOPE FOR ADVANCED MATERIALS RESEARCH AND EDUCATION","2371","Applied & Engineering Physics","NATL SCIENCE FOUNDATION","2244","2014","2016","2698364","GRANT","","","NSF","","","Applied & Engineering Physics","ASAP"
